product_name,category,normal_price,discount_price,reviews_count,rating,discount%,weighted_average
Eviol B-Complex Συμπλήρωμα Διατροφής για την Υποστήριξη της Φυσιολογικής Λειτουργίας του Νευρικού Συστήματος 60 Soft.caps,"['Άγχος - Στρες', 'Κόπωση & Κούραση', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'B Complex', 'Βιταμίνες για Τριχόπτωση']",15.0,13.8,2,5.0,0.08,3.8
Epsilon Health Arichol Jump 60tabs,"['Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια']",16.41,13.12,6,4.7,0.2,5.220000000000001
Apivita Πακέτο Προσφοράς Τονωτική Σειρά Μαλλιών για Άνδρες Tonic Hair Loss Lotion Spray 150ml & Men's Tonic Shampoo 250ml & Caps for Hair 30caps,"['Σετ Δώρων για τον Άνδρα', 'Θεραπείες Μαλλιών', 'Σαμπουάν 1+1', 'Ελιξήρια -Μάσκες- Φροντίδα Μαλλιών 1+1', 'Δώρα για τον Άνδρα', 'Μαλλιά - Νύχια - Δέρμα', 'Πακέτα Δώρων', 'Ανδρική Τριχόπτωση', 'Βιταμίνες για Μαλλιά', 'Σαμπουάν Τριχόπτωσης', 'Βιταμίνες για Τριχόπτωση', 'Λοσιόν - Serum για Τριχόπτωση']",41.9,27.19,5,5.0,0.35,5.0
Eviol Brain Function Συμπλήρωμα Διατροφής που Συμβάλλει στην Ενίσχυση της Μνήμης & της Συγκέντρωσης 30 Soft.caps,['Μνήμη - Εγκέφαλος'],16.0,14.72,2,5.0,0.08,3.8
Solgar Pycnogenol Food Supplement - 30mg 60veg.caps,"['Αντιοξειδωτικά', 'Καρδιά - Φλέβες - Αγγεία', 'Βιταμίνες Κατάλληλες για Vegan']",71.45,35.72,0,0.0,0.5,0.0
Lamberts Cod Liver Oil Συμπλήρωμα Διατροφής με Ωμέγα 3 Λιπαρά Οξέα 1000mg 180caps,"['Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα', 'Μουρουνέλαιο']",29.96,20.67,8,4.8,0.31,6.08
Humana Piulatte 14 Sachets x 5g,"['MilkThistle - Γαϊδουράγκαθο', 'Βιταμίνη D3', 'Συμπληρώματα Διατροφής για Εγκύους & Θηλάζουσες Μητέρες', 'Βιταμίνη Β12']",28.04,22.43,3,3.7,0.2,3.4200000000000004
Lanes Vitamin C 1000mg 20 Effer.tabs,"['Βιταμίνη C - Aναβράζον', 'Βιταμίνη C', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegetarian']",6.89,4.62,16,4.9,0.33,9.34
Lepicol Συνδυασμός Προβιοτικών Και Πρεβιοτικών 180gr,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Φυτικές Ίνες', 'Δυσκοιλιότητα', 'Συμπληρώματα Διατροφής για Εγκύους & Θηλάζουσες Μητέρες', 'Βιταμίνες Κατάλληλες για Vegetarian', 'Σύνδρομο Ευερέθιστου Εντέρου']",21.95,14.71,6,5.0,0.33,5.4
Lanes Lecithin 1200mg 200 Soft caps,"['Λιποδιαλύτες για Κάψιμο Λίπους', 'Μνήμη - Εγκέφαλος', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια']",31.91,20.42,4,5.0,0.36,4.6
Collagen ProActive Πακέτο Προσφοράς Πόσιμο Κολλαγόνο 3x500ml Δώρο 20% Επιπλέον Ποσότητα,"['Θεραπείες Νυχιών - Περιποίηση Χεριών', 'Θεραπείες Μαλλιών', 'Σετ Collagen ProActive', 'Οστά - Αρθρώσεις', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Συμπληρώματα Κολλαγόνου', 'Βιταμίνες για Τριχόπτωση']",117.45,79.86,32,4.9,0.32,15.74
Superfoods Γαϊδουράγκαθο 50caps,"['MilkThistle - Γαϊδουράγκαθο', 'Προστασία Ήπατος', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες Κατάλληλες για Vegetarian']",19.9,14.33,9,4.8,0.28,6.48
"Natures Plus Collagen Peptides Συμπλήρωμα Διατροφής, Ολοκληρωμένη Φόρμουλα Πεπτιδίων Κολλαγόνου για Μέγιστη Απορρόφηση 294g","['Αντιγήρανση - Ομορφιά', 'Συμπληρώματα Κολλαγόνου']",52.09,33.29,2,5.0,0.36,3.8
"Lanes Electrolytes + Vitamin B, C, E 20 Effer.Tabs","['Ναυτία-Εμετός', 'Ειδικά Συμπληρώματα για Αθλητές', 'Ενέργεια & Τόνωση', 'Μαραθώνιος', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian', 'Ηλεκτρολύτες για Αθλητές', 'Ηλεκτρολύτες']",5.9,3.95,12,5.0,0.33,7.800000000000001
Inofert Συμπλήρωμα Διατροφής με Ινοσιτόλη & Φυλλικό Οξύ 30 Φακελίσκοι,"['Ινοσιτόλη', 'Γονιμότητα', 'Συμπληρώματα Διατροφής για την Γυναίκα']",16.1,14.49,4,5.0,0.1,4.6
Solgar Omega 3-6-9 softgels,"['Μνήμη - Εγκέφαλος', 'Καρδιά - Φλέβες - Αγγεία', 'Ω-3/6/9 Λιπαρά Οξέα']",40.45,27.51,3,4.7,0.32,4.02
"My Elements Menduro with Citrulline, Maca & Tribulus 60veg.caps","['Τονωτικά - Διεγερτικά', 'Maca - Μάκα', 'Βιταμίνες Κατάλληλες για Vegan']",34.96,20.97,0,0.0,0.4,0.0
Biocalpil Forte 60Caps,"['Θεραπείες Μαλλιών', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες για Τριχόπτωση']",30.0,19.19,13,4.9,0.36,8.14
Health Aid Hair-Vit 90caps,"['Θεραπείες Μαλλιών', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες για Τριχόπτωση']",52.01,32.76,7,4.9,0.37,5.74
Intermed Semed 200 30tabs,"['Σελήνιο', 'Αντιοξειδωτικά']",13.49,9.17,12,4.9,0.32,7.74
Centrum Performance 30Tabs,"['Πολυβιταμίνες σε Κάψουλες', 'Πολυβιταμίνες', 'Μνήμη - Εγκέφαλος', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",18.1,12.67,5,5.0,0.3,5.0
My Elements Krill Omega3 Ιχθυέλαιο Πλούσιο Σε Ωμέγα-3 Λιπαρά Οξέα,"['Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα']",23.94,13.65,1,5.0,0.43,3.4
"Power Health Mens-X Complex Stevia Συμπλήρωμα Διατροφής για Τόνωση της Στυτικής Λειτουργίας, με γεύση Λεμόνι 32 Effer.tabs","['Τονωτικά - Διεγερτικά', 'Συμπληρώματα Διατροφής για τον Άνδρα', 'Τονωτικά Διεγερτικά', 'Βιταμίνες με Stevia']",35.9,21.18,5,5.0,0.41,5.0
Nutricia Fortimel Extra Chocolate 4x200ml,"['Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",12.12,11.27,29,4.8,0.07,14.48
Natures Plus Hema-Plex Συμπλήρωμα Διατροφής με Εξαιρετική Φόρμουλα για τη Βελτίωση της Ποιότητας του Αίματος 60caps,"['Καρδιά - Φλέβες - Αγγεία', 'Βιταμίνες Κατάλληλες για Vegetarian']",29.02,17.96,1,5.0,0.38,3.4
Vitabiotics Feroglobin Slow Release Gentle Iron 30caps,"['Σίδηρος', 'Κόπωση & Κούραση', 'Βιταμίνες Κατάλληλες για Vegetarian']",16.0,10.55,4,4.8,0.34,4.48
Humana Ditrevit Forte K50 15ml,"['Βιταμίνη D3', 'Βιταμίνη K', 'Οστά - Αρθρώσεις', 'Βιταμίνες για Παιδιά']",16.81,13.79,2,5.0,0.18,3.8
Powerpharm FT-X Βιομετρικό Ρολόι Μαύρο 1 Τεμάχιο,"['Πιεσόμετρα', 'Οξύμετρα', 'Αξεσουάρ Αθλητισμού']",29.9,27.51,0,0.0,0.08,0.0
Vitabiotics Menopace Plus Food Supplement 56tabs,"['Εμμηνόπαυση', 'Βιταμίνες Κατάλληλες για Vegetarian']",34.12,21.84,3,4.7,0.36,4.02
Solgar Ester-C 500mg veg.caps,"['Βιταμίνη C', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Αποτοξίνωση Οργανισμού', 'Προϊόντα σε τιμή κόστους!', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",24.95,16.47,4,5.0,0.34,4.6
"Anderson Iso - Zero 100% Premium Quality Whey Protein Isolate, Unflavored 800gr",['Πρωτεϊνη'],53.9,43.12,1,5.0,0.2,3.4
"Superfoods Εχινάκεια x3, 30caps","['Εχινάκεια', 'Ανοσοποιητικό']",16.31,7.33,0,0.0,0.55,0.0
Weleda Mama Organic Nursing Tea 20 Φακελίσκοι,"['Θηλασμός & Αξεσουάρ', 'Συμπληρώματα Διατροφής για Εγκύους & Θηλάζουσες Μητέρες', 'Συμπληρώματα για Εγκυμοσύνη - Θηλασμό']",9.92,6.25,6,4.7,0.37,5.220000000000001
Now Foods Omega-3 1000mg Συμπλήρωμα Διατροφής Ωμέγα-3 Λιπαρών Οξέων 100 Softgels,"['Οστά - Αρθρώσεις', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα']",22.25,11.13,1,5.0,0.5,3.4
Health Aid Radiance 1000mg 60tabs,"['Οστά - Αρθρώσεις', 'Αντιγήρανση - Ομορφιά', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Συμπληρώματα Κολλαγόνου', 'Βιταμίνες για Τριχόπτωση']",42.0,26.46,0,0.0,0.37,0.0
Lamberts Alpha Lipoic Acid 300mg 90tabs,"['Αντιοξειδωτικά', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",33.73,23.27,0,0.0,0.31,0.0
Lamberts Co-Enzyme Q10 100mg caps,"['Καρδιά - Φλέβες - Αγγεία', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Συνένζυμο Q10']",37.39,25.8,2,5.0,0.31,3.8
Esi Normolip 5 Strong 24tabs,"['MilkThistle - Γαϊδουράγκαθο', 'Φολικό Οξύ - Φυλλικό Οξύ - Β9', 'Χρώμιο', 'Χοληστερίνη - Τριγλυκερίδια', 'Συνένζυμο Q10']",26.78,16.07,0,0.0,0.4,0.0
Sky Premium Life Collagen 480ml,"['Οστά - Αρθρώσεις', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Συμπληρώματα Κολλαγόνου', 'Βιταμίνες για Τριχόπτωση']",32.17,20.27,4,5.0,0.37,4.6
Lamberts Magnesium 375 100% NRV One-A-Day 60tabs,"['Μαγνήσιο', 'Άγχος - Στρες', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Κόπωση & Κούραση', 'Γερά Δόντια', 'Ημικρανίες', 'Βιταμίνες Κατάλληλες για Vegan']",17.83,12.12,0,0.0,0.32,0.0
Power Health Zell Oxygen Gelee Royale 1000mg 14x20ml,"['Βασιλικός Πολτός', 'Υπερτροφές', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",49.95,29.97,2,5.0,0.4,3.8
Health Aid Livercare 60tabs,"['Προστασία Ήπατος', 'Βιταμίνες Κατάλληλες για Vegetarian']",26.99,17.01,5,4.8,0.37,4.88
"Lamberts Multi Guard ADR Πολυφόρμουλα Ενέργειας & Τόνωσης με Rhodiola ,Korean Ginseng ,Q10 & Ταυρίνη 60tabs","['Πολυβιταμίνες', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",29.13,20.39,2,4.5,0.3,3.5
Lanes Xtra Energy 30tabs,"['Πολυβιταμίνες', 'Μνήμη - Εγκέφαλος', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian']",17.0,11.22,8,4.6,0.34,5.96
Health Aid Osteoflex 90tabs,"['Ειδικά Συμπληρώματα για Αθλητές', 'Οστά - Αρθρώσεις', 'Μαραθώνιος']",67.51,40.5,4,5.0,0.4,4.6
Protonex Bio-Spirulina 400mg 120tabs,"['Σπιρουλίνα', 'Υπερτροφές', 'Προϊόντα σε τιμή κόστους!']",19.08,8.4,53,4.8,0.56,24.08
Health Aid Krill-Life 90caps,"['Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Ω-3 Λιπαρά Οξέα']",67.0,40.2,0,0.0,0.4,0.0
Quest Immune Biotix With Beta Glucans Garlic Probiotics D Zinc Selenium Copper 30caps,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegetarian']",36.46,20.05,2,5.0,0.45,3.8
Solgar Hyaluronic Acid Complex 120mg 30tabs,"['Οστά - Αρθρώσεις', 'Αντιγήρανση - Ομορφιά']",58.96,41.27,0,0.0,0.3,0.0
Medichrom Lactophytol 100caps,['Προβιοτικά - Ομαλή Λειτουργία Εντέρου'],38.0,19.0,0,0.0,0.5,0.0
Power of Nature Platinum Range Mourinol 250ml,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Μουρουνέλαιο']",28.5,8.55,0,0.0,0.7,0.0
Tikun Day Time 5% CBD & CBG 250mg/250mg 10ml,"['Άγχος - Στρες', 'Οστά - Αρθρώσεις', 'CBD Oil - Λάδι Κάνναβης']",62.0,49.54,0,0.0,0.2,0.0
Lanes 50+ Vitality 20 Effer.Tabs,"['Αναβράζουσες Πολυβιταμίνες & Σιρόπια', 'Βιταμίνες 50+', 'Πολυβιταμίνες', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian']",8.49,5.61,7,4.9,0.34,5.74
Lamberts Maxi-Hair 60tabs,"['Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες για Τριχόπτωση']",31.19,21.83,3,4.7,0.3,4.02
Power of Nature Πακέτο Προσφοράς Ultra Magnesium 400mg 120tabs & Ultra Vit-C 500mg 20tabs,"['Βιταμίνη C - Κάψουλες', 'Βιταμίνη C', 'Μαγνήσιο', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Καρδιά - Φλέβες - Αγγεία', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",21.95,13.17,0,0.0,0.4,0.0
Power of Nature Πακέτο Προσφοράς Platinum Range B - Vit12 1000μg 60tabs & Δώρο Vitamin D3 2000iu 20tabs,"['Βιταμίνες 1+1', 'Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Κόπωση & Κούραση', 'Καρδιά - Φλέβες - Αγγεία', 'Αναιμία', 'Κατάθλιψη', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegetarian', 'Βιταμίνη Β12']",22.51,6.84,10,4.8,0.7,6.88
Sambucol Black Elderberry Vitamin C Liquid For Kids 120ml,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βιταμίνη C', 'Αντιοξειδωτικά', 'Back to School']",13.11,11.41,1,5.0,0.13,3.4
"Tonotil Συμπλήρωμα Διατροφής με 4 Αμινοξέα & B12, 15 vials x 10ml","['Κόπωση & Κούραση', 'Διαβήτης', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνη Β12']",15.9,12.08,1,5.0,0.24,3.4
Humana Ditrevit Forte Συμπλήρωμα Διατροφής με Βιταμίνη D3 και DHA 15ml,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις']",16.81,13.79,6,5.0,0.18,5.4
Lamberts Omega 3 Ultra 1300mg 60caps,"['Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Ω-3 Λιπαρά Οξέα']",46.5,32.08,1,5.0,0.31,3.4
ZzzQuil Natura Συμπλήρωμα Διατροφής με Μελατονίνη - 30 Ζελεδάκια,['Αϋπνία'],16.0,10.07,8,4.5,0.37,5.9
Solgar Πακέτο Προσφοράς Meta-Flex Glucosamine Hyaluronic Acid Chondroitin Msm 60tabs & Vitamin D3 1000IU 90tabs σε Ειδική Τιμή,"['Βιταμίνες 1+1', 'Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegetarian']",60.18,46.34,0,0.0,0.23,0.0
Humana AC Expert Ειδικό Τρόφιμο για την Αντιμετώπιση της Δυσκοιλιότητας & των Βρεφικών Κολικών 350gr,"['Δυσκοιλιότητα', 'Γαστρεντερικό Σύστημα', 'Βρεφικό Γάλα', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",18.39,17.1,2,5.0,0.07,3.8
Priorin Extra 30caps,"['Θεραπείες Μαλλιών', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες για Τριχόπτωση']",20.96,14.25,15,4.8,0.32,8.879999999999999
